feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,label,src_ip,dst_ip
3.951376,1.4194078,1.9004961,0.88002825,1.3059539,0.19116011,0.5568988,1.1009233,0.9609475,0.997518,1.266721,2.070378,-0.10143194,1.6898537,0.9163869,1.9388155,0.55667025,1.2925853,2.2533202,0.0045401156,1.3885498,-1.1241475,2.0387316,0.99595165,2.812327,0.57684827,0.15336743,2.9186704,0.29351556,1.7579387,1.9306505,1.0249176,-0.056873254,2.2576008,2.1625333,0.5816859,2.0428958,2.7508273,2.0263014,1.8493985,1.7395278,2.585407,1.5094616,-0.63511556,0.21258704,0.30168945,-0.081001215,-0.36502552,2.4828267,2.068947,0.5869797,1.3637203,-1.1555806,2.315072,-0.27254522,2.0746272,-0.53097117,0.3743598,2.6272485,-0.11876105,1.190488,2.261201,1.5277442,1.1624913,2.4085104,1.2541867,2.704724,-0.74242,2.5132825,1.5265082,1.2349784,2.6655538,2.216552,0.8842572,1.251193,-0.7017579,0.74757457,1.3120382,2.5896566,1.061213,-0.42275506,1.095722,0.44822034,Spoofing-ARP,192.168.8.118,10.0.1.233
-1.3101679,-0.8359334,0.0012791804,1.4137886,-0.9530643,-1.1288644,-0.59947246,0.3374664,1.2237079,-0.08650891,-1.4458787,-1.2330828,0.18828139,0.9952544,1.8157419,-1.1824008,0.13977438,-1.029845,-0.8986267,-0.9833117,-0.33426118,-0.8822791,2.478846,-0.4596758,0.9877781,-0.65952766,2.2332406,0.339065,0.8369317,-0.5910775,0.9764406,0.33488902,-0.37897754,-1.0798914,-0.23754351,-0.32314348,0.8690283,-0.23224887,-1.9215437,0.64618003,1.2931666,-1.6660675,1.8047307,1.3966517,-0.63088065,-1.1171596,1.0529774,-1.3696492,-0.66834056,-1.3151298,0.0059078094,1.4651852,0.37491682,1.0180745,-0.35180247,0.09730283,-1.2264378,-0.09688593,-0.74597013,-0.1602703,-0.22901207,-0.3144399,2.107557,1.7675446,1.4161423,1.795059,1.4193027,-0.022377335,-0.1249096,0.23540024,-0.21068493,-1.0400454,0.29660526,-1.5661211,0.13764164,-0.9947729,-0.08103887,0.19120345,-0.35285348,-1.6405109,-1.1880188,0.4582436,-0.5574422,Benign,192.168.3.159,10.0.1.30
0.5608497,0.009701292,-0.19783188,0.34764358,-0.6748971,0.40039492,-0.4195071,2.5362856,-1.1339356,-0.35724863,-0.316907,-1.3518655,0.7258126,-0.42872408,-2.3797781,0.69512856,-0.6361688,-0.104901426,0.6768226,-0.36470658,-0.37289664,2.464702,-2.1537457,-1.2859654,-1.0920609,1.7890227,-0.6446133,0.24020888,-0.4740782,0.6032003,-0.012713548,0.2530992,1.2872463,0.44026965,-0.73506737,0.31206706,2.4186528,0.5649705,0.15190965,-1.3705529,0.7244185,0.8722269,0.31272316,0.114094116,2.8325398,0.85542774,1.2400283,0.066882156,-0.13159442,0.6320991,-0.13254286,-0.050433986,0.4632057,-0.5128099,0.22040921,0.080084145,0.96702564,-0.61131436,-1.9999319,-0.3106349,0.39728603,0.96410745,-0.692843,0.54209983,1.1351544,0.7512507,-0.7906351,-0.68322635,0.43500346,1.6253403,0.014165159,-0.16532771,-1.3696175,-0.36428687,-0.71523815,0.027199375,-1.5128239,-0.32859045,-1.0089344,0.9402293,-0.85917234,-0.57234925,0.28212652,Benign,192.168.1.68,10.0.0.224
-0.45371556,2.3594527,0.93051517,0.017206578,0.3681014,-2.3554232,1.2317252,0.51189667,-0.073157825,0.56584966,0.6878492,-0.4163725,0.38016203,1.0487245,0.45489773,-0.25260597,0.29665077,1.3822391,0.78397596,-1.1630671,0.5866838,0.45415792,1.1641135,0.032819513,-0.3693403,-1.3681648,-0.6945944,1.2079456,0.19795649,-0.09978782,1.2956238,1.0896025,-0.73574555,1.2009963,-1.658581,0.45954496,0.3413084,1.149782,0.38101166,-0.2445602,-0.16556273,2.693249,0.08264045,0.5970757,-2.0211618,-0.8273569,0.5187681,-1.6145226,0.54939884,-0.7251254,-1.0338513,-0.72883624,1.5275389,0.33341792,-0.9104364,0.77533984,0.8297383,-0.3813081,0.9591736,1.0067496,0.85133195,-0.673752,-1.1790519,-1.6928673,-0.65551466,-0.36781096,-0.28643608,-0.047203522,1.7329886,-0.33957717,-0.048774116,-1.8175918,2.2279716,-1.3159074,-0.7068547,0.69572204,0.24619244,1.6431862,0.7200137,-0.08128405,1.0440838,1.1613079,-0.66015875,Benign,192.168.5.11,10.0.1.52
2.2533588,0.52663374,0.7084208,1.6859256,1.2052575,0.9026687,2.8427744,-0.47034025,0.5271164,2.2624798,1.12166,2.7341814,1.6464045,0.10537394,0.62864363,2.0699892,1.7106651,1.3919494,0.43730065,0.22510943,-0.103595406,-0.4420105,1.0999324,-0.14185394,2.1482036,1.0278248,0.5244738,0.55767787,3.274726,0.6125159,1.3316246,0.68559355,-0.6511301,2.3687088,1.1001483,0.12146022,0.80904996,0.34230897,2.030604,0.49601614,4.277532,0.9249012,2.1074665,-0.4067723,0.9585161,1.7548292,0.20010312,3.4583476,2.033079,0.5973857,2.2545843,0.7110716,1.9893702,2.7657666,1.6641297,1.2305098,-0.3908155,2.6983988,0.8160188,1.9652306,1.4452103,2.5755463,-0.46764153,0.003248982,3.0655534,-0.34643215,0.58119243,0.99150074,1.8545296,1.2606735,1.7275945,2.6458166,0.9311843,0.6194382,1.7818483,1.0137371,-0.8322639,0.8394188,2.390154,0.8134565,-1.6187431,0.36093655,2.0558622,Recon-PortScan,192.168.9.23,10.0.2.157
-0.6108435,1.286011,0.5546118,1.2334995,1.0067114,0.5380825,2.1750803,2.019531,2.4441738,1.4847248,1.730457,2.1974125,1.0802884,2.623461,1.9402827,1.9153173,1.0643711,-0.023006128,1.159655,2.299902,0.71631736,2.780897,1.4383032,1.5248938,-0.41513708,0.2297586,1.8631856,1.8807828,2.1818595,0.44119877,-0.42186254,1.2585747,0.8981676,1.3243479,1.3606644,0.9453178,1.1175277,1.581748,3.0733078,1.4554783,2.0283325,3.2799537,1.9757776,2.0079744,0.8028386,0.6801562,1.1938723,1.6549021,1.6390052,0.4559923,0.49174082,2.7685065,1.0650815,1.037566,1.2304385,0.7780628,-0.13523531,-1.0105833,0.7630529,1.7433671,1.399961,2.8344476,2.9659393,1.8081989,1.2340845,2.6862948,0.34195194,0.5416773,0.16377996,0.8175296,1.1089194,-0.118870474,1.937426,0.33314192,2.3547404,-0.25983593,1.2748812,0.18136165,1.7144403,2.0464282,1.8375771,1.6297632,1.962617,DDoS-TCP_Flood,192.168.7.225,10.0.4.124
0.8430248,0.2691998,0.38759184,0.64663553,-1.6439267,-0.35080522,0.37623394,-0.29160747,-0.28814688,0.37490153,0.39764497,0.46705934,-0.79222345,-1.4178034,0.8043868,-0.7424155,-0.81152534,-0.9017515,1.1510302,0.2120268,0.3425234,0.6895512,-0.04237053,1.0126885,-1.1968032,-1.085607,-1.1407695,0.4216685,0.5064177,-0.47258204,-0.23243836,1.2680706,-0.6944362,0.2954328,-0.68571585,1.0959743,0.6284262,-1.3989214,-0.26080102,-2.0790067,0.9004556,2.047309,-2.1804411,-1.4270986,0.16732009,-0.01845881,-0.41084516,-1.73762,0.32344684,0.8875139,2.8469853,1.3072879,-1.298716,-0.011891412,0.59207773,-0.68826145,0.780012,0.7033778,1.2373598,0.80224276,0.28514364,-0.63793176,-1.2930785,0.21901613,-0.4038341,-0.30719724,1.1217905,1.368924,-1.2353666,-0.2104306,-0.43320516,0.31490865,-2.2662778,-1.460838,-0.11749493,0.7861152,0.07529074,0.67150706,0.19730838,1.2762896,1.4858875,-0.7604629,0.88364536,Benign,192.168.2.138,10.0.4.4
0.5081195,2.5046682,-0.797835,-0.11673553,-1.0322737,-0.9729362,0.38556403,0.20554341,0.5414511,0.51975375,-0.23563875,-0.24253906,-0.97079873,-0.7011543,-0.056801777,0.19702964,0.7107879,0.6088607,1.5570768,-0.9726881,-0.23258542,-0.8853046,1.2772871,-0.5024739,1.1550275,1.4527861,0.41343695,0.29305884,0.038645145,-0.31710604,-0.43738475,-0.14741673,1.8243784,-1.0418552,0.20460923,0.711306,-0.28437585,0.41608238,-1.5046018,1.3250432,1.1311487,-0.0984259,-0.87983584,0.7928981,-1.1481194,-1.004624,-0.05360949,1.5180416,0.64058185,-0.6469952,-1.6820979,0.041520413,0.25142178,-0.07278008,1.8063917,-0.1319269,-2.2821205,-0.40713957,0.4546446,0.3868973,-0.17667829,-0.3422182,-1.999623,0.085770756,-0.33862278,0.24924988,0.4912893,1.2410684,-0.9555651,-1.2939821,-0.57396674,-0.73559326,-0.8254096,1.4449065,0.14841588,1.9723935,-0.003070423,-1.1718764,-0.8081746,1.0244553,-1.1338518,0.55787665,-0.3567525,Benign,192.168.6.211,10.0.1.200
0.8739835,2.0864675,-0.036815017,1.0006068,0.5978387,0.26333964,2.8968434,1.8173872,1.2579447,1.2965573,-1.1211678,1.6943542,0.93545693,0.8203366,-1.1240143,1.189953,3.1536045,1.1853185,0.8994597,1.964994,1.7329547,3.9691846,0.46953657,0.65338683,2.0079103,1.5442295,2.2024567,2.154705,3.943575,0.81132954,0.524538,-1.1203572,2.4276056,-0.08356074,2.4086149,0.37570575,3.2736423,-0.86437285,1.7858025,2.4830985,1.9129319,0.21682543,1.171744,1.91939,-0.37860522,2.9251049,1.5948237,2.8081567,1.6436381,1.8043664,0.1347285,1.7048942,1.5889114,0.30599165,-0.28745323,-2.2464116,0.45502436,2.3603222,-0.31186527,-0.31042793,-0.04833703,0.8572568,-0.13602751,2.3995838,2.6846385,1.1896998,2.0805428,1.2017403,0.9710652,1.8738157,2.6301448,1.2695056,1.3256258,0.8430066,0.24358054,2.367236,-0.064773545,-1.3226519,-0.86942035,-0.66663843,2.7668424,1.638994,-0.67175597,DDoS-UDP_Flood,192.168.7.215,10.0.3.195
-0.105932906,1.4657904,0.5001986,2.1143763,-0.114266135,-0.65515894,-1.0811092,0.023644656,0.93606436,0.099125035,-0.358195,1.2565204,0.5288921,-0.1134365,-0.76659125,-0.25444278,0.47274724,-0.7803489,-1.233653,-0.48015127,-0.04920969,1.3632902,-1.1600374,0.2267481,-0.27757147,-0.22794078,1.5393662,0.08121214,-0.9135549,0.88874674,0.8152407,-1.0011711,-1.1929368,0.41051972,-0.03296892,-0.4705827,1.0562985,-0.5922807,0.4215629,1.1746444,-0.33913085,-1.8290987,-0.4030678,0.18928374,1.003006,-0.52116066,1.7230934,-1.2988224,0.16414367,-0.23916304,1.3470908,-1.4736472,0.42563477,-0.24423163,1.529141,-0.8285587,0.41531825,-0.83819157,0.18806218,-0.3693649,-0.38522977,-1.9874353,0.41458407,-1.0822392,-1.1166797,-1.5552834,-1.0560493,0.50047976,0.45117328,0.66371095,-1.0269809,0.21478163,-0.6153835,0.9547297,0.42601395,-0.65651834,1.0405755,0.50734437,-1.3870028,-1.6715221,-1.3476858,1.6491817,-1.0154626,Benign,192.168.4.162,10.0.0.165
2.6206357,-0.50787556,-0.5831959,1.7485205,2.511399,1.4409965,1.513854,0.65339726,2.1777997,1.5024235,1.1036426,1.1301893,1.5829196,1.5368868,-1.1076196,2.5490096,1.4500736,1.2926027,1.6832556,1.1140238,-0.5382285,0.8882797,0.45628476,1.6972654,0.25873297,1.3699265,0.30568385,2.5245707,1.4477873,3.1604166,3.100343,2.525661,0.12847449,1.1930734,0.085686415,4.0103784,1.996596,1.9312305,2.3647585,-2.0951273,1.1117222,0.31223568,0.96492827,1.6098335,1.4628873,-1.6596014,0.46553805,0.5199932,2.83194,1.980007,1.5987513,1.0592738,-0.9446476,2.3680258,1.3148528,0.7854103,2.024567,2.1211343,0.4321171,0.4300907,1.0868301,1.0564493,0.6752509,0.09792937,0.012740667,-0.021578034,1.3208569,0.9479869,1.3538096,1.5853931,3.3221128,1.3634393,2.1134627,1.0026098,1.1083031,2.1691368,1.9395233,1.5517648,0.53865445,2.5408425,1.9636791,-0.10109268,0.94831055,Recon-OSScan,192.168.3.14,10.0.2.100
0.6556334,1.0430778,1.3834769,0.37123895,0.96188337,1.2427524,1.9083812,0.22072397,1.2073282,1.4603156,0.14064874,-0.47725767,1.4739946,2.3480372,0.9395461,1.1227831,0.7405987,2.7588289,1.2887216,2.0092149,0.82222503,0.01847458,-0.21341923,0.4893121,1.9694827,1.3759888,2.5402439,1.561371,2.060674,-0.13976741,2.38852,1.6365823,2.1404178,1.8325328,1.7239087,-0.08462073,2.8104138,0.15438911,0.37841,0.5821117,1.32704,1.2247318,1.7776862,2.7920341,2.2012064,0.9175688,0.56896514,1.1862658,0.94934493,0.019306494,0.47553232,2.2807353,1.3493898,-0.37283605,2.3870008,1.6491816,0.3361892,2.2989938,3.349798,1.4480302,0.2989637,0.8986555,-0.18859729,-0.028793287,-0.22572705,0.43678313,-0.057555422,2.2738752,0.27412495,1.0249393,1.690137,2.6905038,0.32372713,1.7932752,1.9325573,2.738066,1.8284844,2.783685,0.08223495,0.30887693,1.9349201,2.5163848,1.7117106,DDoS-UDP_Flood,192.168.9.127,10.0.4.173
-0.4740499,0.78868455,-1.9795771,0.7921912,0.090688266,-0.4888395,0.5024409,-0.3860491,0.029018736,-0.046245802,0.7445299,0.15918182,-1.9091196,-1.3920938,-1.0841662,0.45654467,0.5568524,1.6703572,-1.0144304,1.309253,-1.9378786,0.017757958,0.2452034,0.24159026,-0.30959553,0.11789559,-1.2352196,0.8651615,0.24979043,0.3622334,-0.27901646,-0.32797962,0.5247309,1.5899738,-1.3936311,-1.4440702,0.2662053,-0.33220008,0.124105774,-0.023789315,0.6220094,-0.28616342,-1.2082118,-0.789854,-0.16045165,-1.2549704,-0.036853906,0.060754657,-0.3578036,0.20922214,-1.6142786,-0.95318437,-1.1426989,0.87985677,2.306164,-0.88081956,-0.23524223,-0.69342923,0.22122525,-0.60840863,0.28277987,0.6650266,-1.223825,0.27151433,-1.794056,-0.25653395,-0.32368043,-0.22913705,-0.31206045,-0.4949271,-0.26578218,0.23813769,0.2662572,0.11519934,-0.57359743,1.0803367,1.5253551,-1.2884144,0.16426915,-0.46814194,0.925598,-0.012594202,0.05317795,Benign,192.168.7.118,10.0.3.204
0.49496782,-0.29753897,1.677481,0.50973976,0.9316075,-0.22055559,-0.12285566,0.8116249,0.7111823,-1.2486686,0.1276326,0.47383794,-0.13030063,0.37892756,-0.08799425,-2.2467508,-1.3108914,0.9749844,-0.24438025,0.18969099,-0.003656803,-0.8252983,-0.46707848,0.32894948,0.43099615,2.1884096,-0.47774217,1.6706392,-0.86041486,0.4886002,0.17787261,-0.12586555,-0.005658452,-0.622615,0.90390456,-0.84261507,0.31752592,0.75585836,1.3842031,0.97176945,0.5724294,-0.63773197,-0.7857751,-1.1385789,-1.2342656,-0.0014040382,-0.7274167,1.1992257,-0.5789616,0.094255835,-0.26464376,-1.4038575,1.0894408,0.6954821,0.8105221,0.5949467,-0.759485,-0.74004894,0.45198765,1.5429195,0.3859789,0.9784667,-0.52587235,1.0978509,-0.4194684,0.24015927,-0.3661611,0.88915616,0.902762,-1.4767811,1.3252978,2.3764093,-0.35533267,-0.12680157,1.2394298,0.066767454,-0.00397431,1.8969687,-1.3542972,-0.78896314,0.417823,-1.6195446,-0.37300918,Benign,192.168.5.34,10.0.2.5
0.5227382,1.7178766,1.8276061,-0.4250991,0.05936756,-0.15329449,1.511134,0.7893853,1.0550674,1.0666841,1.7521452,0.7644081,0.1063385,3.1870577,2.100918,0.93820584,1.709399,-0.11600128,2.8630815,2.1649027,0.04662186,0.2556936,1.5748583,-0.45114678,0.93924886,0.085917614,0.8255062,1.1534142,2.7764726,-0.28058174,1.6476146,0.88451296,2.6016235,0.8906417,0.39486656,0.94883955,2.7709918,1.6490039,1.0868186,1.7391019,1.3991473,1.4800688,1.1820705,1.6217092,-0.43418366,1.691144,0.9886713,1.0133656,1.8486283,0.8142667,2.2538176,0.43323565,2.8568795,1.2697765,2.886235,0.9723572,1.8030822,0.37301746,2.3764353,1.4076217,1.3272558,0.5706113,0.9986882,0.98438317,0.6856629,0.7277662,0.45578992,2.0210578,1.0359366,1.4685676,1.6119363,1.0037255,1.8607059,0.73857373,1.3446895,1.9199435,-0.12032805,0.23733293,2.1014435,-0.88202596,2.1637886,1.4421533,1.486093,Malware-Backdoor,192.168.4.224,10.0.4.129
1.1197618,0.41245294,-2.2325938,0.14769422,0.21188691,-1.0868667,-1.7896734,0.4616693,-1.2491903,2.061417,0.26313728,1.3515117,0.0311634,0.7515388,0.053263932,1.0055729,-2.038332,0.88814783,0.6687642,-0.15415166,-0.4091639,-0.29910225,0.28276697,1.2140393,-0.5341892,-1.7017671,2.484581,0.6715746,-0.39121163,1.1888467,0.9336939,0.49228236,-0.4770517,0.6673225,1.0895588,-1.7200727,0.22449498,0.2981757,0.26607665,0.046183616,1.1860731,-0.21131693,-0.0027854494,0.3156653,-0.17806953,-1.3860012,0.21413004,0.22545637,-0.36516508,-0.13231492,-3.1798701,1.2084061,0.9010302,-1.3378311,-0.67546725,1.4485214,-1.1548507,0.4784587,-0.49201673,0.41014194,0.050138026,-0.28323182,0.38852188,-0.49304718,-1.7842329,-0.9277223,-1.0478586,-1.6041192,0.36940005,-0.17276669,0.35394105,0.52075136,0.75646883,0.40692174,-0.9796086,0.57952553,0.22180474,2.1901047,0.00791834,0.3828998,-0.09482561,0.04889585,-0.018613353,Benign,192.168.5.220,10.0.0.160
-0.43462357,0.17735365,0.6217604,-0.41950667,0.8355733,0.71431035,-0.88026226,-0.96368974,0.4481534,-0.5875358,-1.0457107,1.7168975,-0.96632755,-1.5235955,-0.7836934,0.23164819,0.07355208,1.8872135,-0.7683929,0.2361564,1.1284889,-0.65901583,0.7037242,-1.8321711,1.7587545,0.9947578,-0.68067497,0.8298178,1.313183,-1.2886686,-0.5998779,1.3460834,0.06747289,0.43616617,0.07019723,0.89148885,0.51293164,0.106217265,-2.1016927,0.64001065,0.72924095,-1.2395389,-1.1715989,0.51759857,0.19432507,-1.9747936,-0.8220217,0.3138431,0.67667687,-0.58431923,-0.14745648,-0.8793521,1.3239237,0.17458828,-0.6676883,-1.1563014,-1.2668874,1.8115547,-0.17351185,-0.39952108,-0.21324381,-0.6302098,-0.10701049,0.034928404,0.015003532,-1.2625978,0.89243096,-0.55295944,-0.65866333,-0.703826,-1.0524716,0.26779768,0.894982,-0.7229892,-1.8431258,-1.0271146,-0.44828594,-1.2314353,-0.5987317,-0.55152684,-0.0154900225,-1.4549545,0.58011335,Benign,192.168.8.126,10.0.3.66
3.5425375,2.5494153,0.71061337,2.472851,1.9143547,0.5760639,1.8817003,2.5569227,2.5957358,-0.026520511,1.9693434,2.61567,2.2792623,3.2922661,-1.4832811,1.9841801,0.77958125,2.0531945,0.30589417,1.4796582,1.8178344,-0.2975564,2.0858433,1.3270519,1.7976967,1.4539262,-0.3219121,0.25346833,1.2275594,-0.58655787,2.3142314,-0.200269,2.2730434,0.14063017,2.6601768,-0.95411104,3.2501004,1.6745182,0.9298227,1.0962582,2.0187845,-0.98018634,1.5205221,0.1251632,1.3400848,0.5342361,0.6292982,2.2403517,1.7009678,-0.5270028,0.29563427,2.678386,2.0224516,0.17033692,1.7337823,1.0665102,-0.7473348,0.4623101,0.44295305,0.8697835,-0.69663376,-0.19186631,0.9849452,1.0070024,0.21124679,0.42848626,0.84527415,3.3714342,2.005931,2.4612935,0.114845015,0.6979599,1.7390889,1.1136725,1.8932899,0.9407445,2.3984447,0.8176283,0.1493805,0.96903753,1.4017699,1.7373672,1.4573137,Recon-OSScan,192.168.1.41,10.0.1.217
1.9488529,1.4255077,2.2092404,1.7740653,3.3124137,0.1287727,2.9449468,1.9470721,0.27595466,0.36012122,1.8034878,1.7205788,-0.07892985,-0.25650853,0.3444917,0.97752726,-1.1113657,-0.76932776,1.0386451,1.0906237,2.3131735,-0.2033959,0.35047543,-0.009432524,0.72678274,2.0721145,1.9302582,0.95167375,2.0432491,1.0109748,1.0502003,1.7679542,2.3038125,1.100907,0.5989878,0.7386472,0.60999495,-0.8101008,0.41537958,1.0177486,1.5799333,1.5396321,0.93025535,-1.0714145,0.31243503,0.48104328,1.4761286,1.892506,1.571673,3.208416,2.9814913,3.116749,1.7721884,2.381433,0.9045117,-1.1268457,0.24826409,1.0257947,2.101635,0.590014,2.2583795,-0.32535866,1.3398231,1.1134129,0.49215475,2.7904289,0.032896783,0.32125816,1.6506993,0.033741675,-0.9268068,0.051231075,0.54958296,0.984822,0.91459346,0.9090535,-0.4283471,2.0532708,1.4471074,1.3172574,-0.037862703,-0.98189634,-2.0635366,WebAttack-SQLi,192.168.5.206,10.0.2.211
0.17200127,1.7059803,0.7586372,0.24027292,-0.53915244,0.08462541,2.2209184,0.6543429,0.25111488,-0.5494443,-0.45285746,0.87772626,1.7213706,0.47040653,2.137356,0.5716929,2.8594487,1.5079819,1.7079214,1.571329,0.11784448,1.5064955,0.7159711,2.6662188,1.9157335,1.6752582,2.2027428,1.9192857,0.37020573,2.43025,0.915994,1.9888707,2.11753,3.1605039,2.1652675,1.9023747,0.9528698,0.7159604,0.8187571,2.7301817,1.5192536,3.0786998,0.57003057,2.4662056,0.51953834,2.2327058,0.98481596,2.387676,0.17419623,2.4290054,2.718811,1.3990492,2.1858394,1.5502374,0.91444635,0.18282078,-0.04535036,-0.27781156,0.62944704,2.7722278,2.0864723,-1.1066304,1.4700786,0.17880452,2.6027114,1.132078,-0.5414993,2.046971,1.5637242,1.0159291,1.7110624,-0.33762094,1.9379377,0.42026007,0.3320685,1.4288381,0.8401489,2.5944798,2.4302166,2.559628,1.057548,1.4432683,2.9404337,Malware-Backdoor,192.168.8.146,10.0.3.121
2.1614077,0.3771977,1.5875744,1.2262768,1.4830055,2.9149706,-0.3589164,0.06577668,1.6598501,2.1186726,-1.3471673,-0.88686836,2.6164281,2.2799284,0.17423859,2.8215427,1.1222388,0.29172316,1.4371656,0.3121087,0.9513614,-1.2366544,0.5975994,1.8486621,0.2456488,1.647811,0.8705669,2.2380211,-1.6385218,2.4627662,-0.16763751,0.85024226,0.40410623,0.9696448,0.45986044,3.2764473,0.47010726,-0.3991641,3.053462,1.6666828,-0.68790114,0.5384614,0.585919,0.13743958,0.904502,1.2030903,2.942732,1.0930518,1.7692236,0.112693906,1.774176,1.4758672,1.9466591,1.0697384,0.35251743,2.910256,1.2022314,0.21633564,1.0894651,1.0473107,0.01916967,1.3817265,-0.12487707,2.084676,2.626819,0.12648632,1.6084051,1.8854146,1.5188792,1.128708,0.7385236,1.2321004,3.1363866,0.019032769,-0.70764554,1.1137906,0.14808416,1.8744992,3.0910137,0.5008859,0.5168715,1.1880529,0.8491866,DDoS-ICMP_Flood,192.168.9.85,10.0.4.120
-1.5784249,-0.63782555,-0.6348364,0.633504,0.4195793,-1.5518957,-0.38713637,-0.5002552,1.9546952,0.2923132,-1.0774385,-0.77679795,-0.3785454,0.36236757,0.48492095,0.20048264,-0.20976524,-0.13600032,-0.12896922,-1.7829099,-0.06129162,-0.57725406,-1.6528302,2.4178827,0.31130362,0.013103258,-0.371128,0.73022246,-1.1623002,-0.3127043,-0.9521709,0.72156286,-0.82674116,1.1013278,-0.09927539,0.7744901,0.3998589,1.0592449,-0.9351766,0.9056232,-1.8625886,0.043126762,-0.5459219,-1.4045414,-0.89352214,-0.64065576,-0.19655168,-0.52484965,0.08002597,-0.8301583,-0.4768577,-0.28906608,0.18209623,0.84884727,0.853663,0.237484,0.43025303,0.3118669,-0.31464216,0.900583,-0.9144811,-2.0481455,-1.0414894,1.4031208,-0.29543313,0.274129,-0.27395,0.56166536,0.07071266,-0.06859201,0.61377835,-0.46567795,0.3720778,-0.17472166,-0.107426256,-0.8185975,-0.21595564,-0.54124254,1.1299201,-1.6840717,0.8892599,-1.7442577,0.53721565,Benign,192.168.5.102,10.0.2.115
-0.8377302,0.56632227,-0.121359006,-1.4323534,1.3586185,0.7766463,0.50317544,-0.6403698,0.8110846,-1.2832516,-2.227646,-1.5623258,-0.921988,-0.75483686,-0.43484357,-0.39043322,-0.64983827,-2.116315,0.19212337,-0.26467475,-0.6963436,1.3980213,-0.24216537,0.05853173,0.79585016,-1.4898609,-0.022610053,0.7925479,-0.091328904,-1.3033426,-0.48247546,0.18898664,-2.1068778,-1.352661,1.9735368,0.48459023,1.4834706,0.8663177,0.39398363,-0.30907923,0.38121387,1.4499642,0.82553893,0.1668103,-0.17234707,0.4983236,-0.5320426,0.49847442,-0.6979555,-0.35392088,-1.0277054,-0.43976304,-0.6837277,1.6919154,-0.8944958,0.3848353,-0.9468823,0.046896037,0.2899154,-1.8511037,-1.3977015,-0.9546732,-1.3032368,0.0840852,0.2425802,-1.063072,0.12419844,-0.4240786,-0.09947603,-0.6284233,0.48765674,1.6349293,0.7743342,1.3933909,-1.4028248,-0.6757091,0.56523585,1.5082942,0.65044045,-1.0262241,-0.43465734,0.33340442,-0.16465952,Benign,192.168.5.84,10.0.4.153
0.44308284,1.4040225,0.8163021,-0.31575835,2.771347,1.3126136,1.426729,1.6288804,1.4550778,1.6421999,0.066092014,2.1920052,1.3852516,0.6215468,1.1502023,0.9076471,1.0292695,1.2233073,0.84884256,0.60588306,3.5390704,1.8480208,2.3758774,1.143087,3.1903944,2.9011567,0.5886484,1.8709393,1.1506068,2.1467786,2.4306335,1.8885816,1.3319498,-0.11085065,1.6293709,1.2442455,0.9656919,0.65230775,2.4630098,0.34713802,0.53588456,2.1613395,2.0013194,0.84467614,0.69503266,2.6354406,0.5794954,2.0837882,2.018305,1.7465993,1.1720136,1.1796321,0.4071058,1.7665285,0.82680255,0.99160653,1.0511625,2.5545776,0.8377715,0.5802139,-0.28813118,1.5323246,1.1089034,1.187646,0.9856835,1.6565366,1.3730884,4.5219793,0.98405445,-0.9082484,0.229688,2.20107,0.7553886,0.37671626,0.12272062,0.6623647,1.5846348,1.733954,0.4971491,2.39302,0.13016285,2.154025,1.8657756,Recon-PortScan,192.168.6.202,10.0.2.110
-0.9343582,-1.0533155,0.38229045,-0.5598825,-0.19049935,0.6873358,0.47913715,-0.9159445,-0.05357919,-0.9347152,0.86993897,1.5365169,-0.84509534,-0.031167105,0.91746104,0.024211008,0.56150526,0.05160633,-1.0568037,0.11892502,1.1272837,0.31429207,1.6236743,-1.7715038,0.37904745,-0.648008,-0.87563115,1.3344187,-0.25500497,-0.35154527,0.3435759,-2.1525185,1.3548659,1.9044303,0.91511345,0.41198975,-0.21657543,-1.0752124,1.1940638,0.9163416,0.45011625,0.3336289,0.30059242,-0.5259367,2.5011687,-0.28562355,-0.4267042,1.1206063,-0.029205773,-0.018994516,1.4145694,0.6786153,0.7294186,-1.4177105,0.40054017,-1.005608,-0.454994,0.17564127,-0.036209803,0.6542183,0.7706997,0.84563386,-1.344201,2.3626583,-0.02457887,1.2129333,-2.5143127,-0.2653288,-1.4606822,-0.8613654,0.05055575,-0.33474943,1.314017,1.768992,-0.9668342,-0.48776516,-1.0310882,1.1559001,0.15904361,0.03233117,0.3124664,-0.3111709,-0.85647005,Benign,192.168.2.238,10.0.2.26
